chân tướng,truth
chần,blanch
chần chừ,hesistant
chẩn,diagnosis
chẩn mạch,explore
chấn chỉnh,rectification
chấn động,concussion
chấn hưng,revive
chận,stop
chấp,challenge
chấp chính,consul
chấp hành,executive
chấp nhận,accept
chấp thuận,acceptance
chập choạng,wobbly
chập chờn,flicker
chập chững,toddlers
chất,matter
chất chứa,contains
chất độc,toxic
chất khí,gases
chất phác,rustic
chất vấn,question
chật,tight
chật vật,struggling
châu,Asia
châu báu,Treasures
châu chấu,Grasshopper
châu thổ,Delta
chầu,adoration
chầu chực,wait
chầu trời,worship the sky
chậu,pot
chầy,yawn
chấy,lice
che,cover
che chở,shelter
che đậy,cover
che phủ,cover
chè,tea
chè chén,carouse
chẻ,split
chẻ hoe,split hoe
ché,jar
chém,cut
chém giết,kill
chen,chen
chen chúc,crowd
chèn,insert
chèn ép,tamponade
chẽn,tights
chén,bowl
cheo,cheol
cheo cưới,wedding veil
cheo leo,Cliff
chèo,paddle
chèo chống,rowing
chéo,cross
chéo áo,shirt cross
chép,Copy
chẹt,sh*t
chê,criticize
chê bai,decry
chê cười,ridicule
chế,processing
chế biến,Processing
chế độ,regime
chế giễu,ridicule
chế ngự,overpower
chế nhạo,taunt
chế tác,crafting
chế tạo,make
chếch,shit
chêm,shim
chễm chệ,sloppy
chênh,difference
chênh lệch,deviant
chênh vênh,wanderous
chểnh mảng,negligence
chệnh choạng,stagger
chết,died
chết đuối,drowning
chết giấc,dead
chết tươi,stonedead
chi,spend
chi bằng,pay by
chi đoàn,Youth Branch
chi phí,cost
chi phiếu,check
chi phối,dominant
chi tiết,detail
chì,lead
chỉ,only
chỉ đạo,command
chỉ định,point
chỉ huy,command
chỉ tay,pointing
chỉ thị,directive
chỉ trích,criticize
chí,lice
chí ác,evil
chí chết,death lice
chí công,magnanimity
chí hiếu,filial piety
chí hướng,minded
chí khí,willpower
chí tuyến,Tropic of Cancer
chị,older sister
chia,divide
chia lìa,set apart
chia ly,break up
chìa,key
chìa khóa,key
chĩa,pitch
chích,sting
chiếc,pcs
chiếc bóng,shadow
chiêm,contemplation
chiêm bái,worship
chiêm bao,dream
chiêm ngưỡng,admire
chiếm,accounting for
chiếm đoạt,usurp
chiếm giữ,Occupy
chiên,fried
chiến,war
chiến bại,Unbeatable
chiến bào,War robes
chiến binh,combatant
chiến dịch,campaign
chiến đấu,fight
chiến hào,trenches
chiến hữu,comrades
chiến khu,War Zone
chiến lược,strategy
chiến sĩ,soldier
chiến thắng,win
chiến thuật,tactic
chiến tranh,war
chiến trận,battle
chiến trường,battlefield
chiêng,gong
chiết,extract
chiết khấu,discount
chiết quang,refractive
chiết trung,eclectic
chiết tự,extract
chiêu,tricks
chiêu bài,trick
chiêu đãi,receptions
chiêu mộ,recruit
chiều,afternoon
chiều chuộng,pampered
chiều ý,indulgently
chiếu,mat
chiếu chỉ,decree
chiếu cố,condescend
chiếu khán,visa
chiếu lệ,perfunctory
chim,bird
chim chuột,dally
chim muông,birds
chim xanh,blue bird
chìm,sank
chín,ripe
chín chắn,mature
chín nhừ,Ripe
chỉnh,correction
chỉnh lý,readjust
chĩnh,Chinh
chíp,chip
chít,chit
chịt,fuck
chịu,bear
chịu khó,hard working
chịu tang,mourning
chịu thua,give up
chịu tội,plead guilty
cho,give
cho biết,said
cho mượn,loan
cho phép,allow
chõ,chop
chó,dog
chó chết,dead dog
chó sói,wolf
choạc,chorus
choán,take up
choàng,cloak
choảng,bang
choáng,stunned
choáng váng,dizzy
chọc,to poke
chọc ghẹo,tease
chóe,doe
chòi,cabin
chòi canh,Belvedere
chói,glare
chói mắt,dazzle
chọi,fight
chòm,constellation
chỏm,peak
chọn,choose
chọn lọc,selective
chong,chong
chong chóng,pinwheel
chòng chành,staggered
chòng chọc,tease
chòng ghẹo,josh
chõng,pallet
chóng,quickly
chóng vánh,expeditious
chót,last
chót vót,Cathedral
chỗ,place
chốc,moment
chốc nữa,it will soon
chồi,bud
chổi,broom
chối,deny
chối từ,disclaimer
chồm,leap
chôn,bury
chồn,fox
chốn,place
chông,fight
chông gai,thorns
chồng,husband
chồng ngồng,gong's husband
chổng,husband
chổng gọng,frame
chống,anti
chống chế,defended
chống chỏi,resist
chống trả,fight back
chốp,coop
chộp,grab
chốt,latch
chột dạ,excorticate
chờ,wait
chở,carry
chớ,don't
chợ,market
chợ trời,flea market
chơi,play
chơi ác,play evil
chơi bời,dissipated
chơi chữ,puns
chới với,play with
chơm chởm,jagged
chớm,early
chớm nở,budding
chờn vờn,hovering
chớp,flash
chớp mắt,blink of an eye
chớp nhoáng,quick
chớt nhả,sloppy
chợt,suddenly
chu cấp,support
chu đáo,thoughtful
chu kỳ,cycle
chu vi,perimeter
chủ,owner
chủ bút,editor
chủ đề,topic
chủ lực,mainstay
chủ mưu,mastermind
chủ nghĩa,tenet
chủ nhiệm,Chairman
chủ quan,subjective
chủ quyền,sovereignty
chủ tịch,chairperson
chủ trì,chair
chủ trương,undertakings
chủ yếu,primarily
chú,uncle
chú giải,Note
chú ý,attention
chua,sour
chua cay,stinging
chua xót,embitter
chùa,pagoda
chúa,God
chuẩn,standard
chuẩn bị,prepare
chuẩn đích,target standard
chuẩn xác,exactly
chuẩn y,approval
chúc,wish
chúc mừng,congratulations
chúc thư,wishes
chúc từ,greetings
chục,dozen
chui,wipe
chùi,wipe
chúi,pay attention
chum,chum
chùm,cluster
chụm,pinch
chùn,falter
chùn chụt,hesitating
chung,shared
chung cuộc,final round
chung kết,final
chung thủy,Fidelity
chung tình,love
chùng,slack
chủng,strain
chủng đậu,vaccinate
chủng loại,species
chủng viện,seminary
chúng,they
chúng nó,they
chúng sinh,people
chuốc,bring
chuộc,ransom
chuộc tội,expiate
chuôi,gripe
chuỗi,Chain
chuối,banana
chuôm,chuom
chuồn,scoot
chuồn chuồn,Dragonfly
chuông,bell
chuồng,cage
chuồng trại,animal lodging
chuồng xí,toilet barn
chuộng,like
chuốt,broaching
chuột,mouse
chuột rút,cramp
chụp,take a shot
chụp ảnh,to take a photo
chút,little
chút đỉnh,Little bit
chùy,mace
chuyên,specializing in
chuyên cần,diligence
chuyên chính,dictatorship
chuyên gia,Experts
chuyên trách,responsible
chuyền,pass
chuyển,transfer
chuyển dịch,translate
chuyển động,move
chuyển hướng,navigation
chuyển tiếp,forward
chuyến,trip
chuyện,story
chư hầu,vassal
chư tướng,generals
chừ,letter
chữ,letter
chữ cái,alphabet
chữ hán,kanji
chứ,yes
chưa,not yet
chừa,spare
chửa,pregnant
chửa hoang,wild pregnancy
chữa,cure
chứa,contain
chứa chan,contain chan
chứa đựng,contains
chức,position
chức nghiệp,career
chức quyền,competence
chức vụ,position
chực,wait
chửi,scold
chửi thề,swearing
chưng,Chung
chưng bày,exhibit
chưng hửng,disorient
chừng,some
chừng mực,insofar
chững chạc,mature
chứng,proof
chứng chỉ,certificate
chứng kiến,witness
chứng minh,prove
chứng nhân,witness
chứng nhận,certification
chứng thư,certificate
chước,imitate
chương,chapter
chương trình,program
chường,Chuong
chưởng ấn,seal
chưởng khế,notary
chướng,Obstacle
chướng ngại,obstacle
chướng tai,grating
co,co
co bóp,contractility
co giãn,Elasticity
co rút,shrinkage
cò,stork
cò mồi,decoy
cỏ,grass
có,yes
có ăn,have eat
có chồng,married
có chửa,pregnant
có hiếu,filial
có ích,useful
có lẽ,probably
có lý,makes sense
có nghĩa,mean
có thể,maybe
có vẻ,look
cọ,rub
cọ xát,Rubbed
cóc,toads
cọc,pile
cọc chèo,crutch
coi,watch
coi chừng,watch
coi rẻ,look cheap
còi,Horn
còi xương,rickets
cõi,realms
cõi đời,life
cói,sedge
còm,short
con,child
con bạc,gambler
con cờ,chessman
con điếm,whore
con đỡ đầu,godchild
con hoang,bastard
con ma,ghost
con ngươi,pupil
con ở,I live
con số,numbers
con tin,hostage
con vụ,servant
còn,still
còn nữa,there's more
cỏn con,childish
cong,curved
cong queo,twist
còng,cuffs
còng cọc,shackles
cõng,piggyback
cóng,freeze
cọng,stalk
cóp,cop
cọp,tiger
cót két,creak
cọt kẹt,creak
cô,Teacher
cô dâu,bride
cô đơn,lonely
cô hồn,forsanke spirits
cô lập,isolation
cô nhi,orphan
cô quả,Miss
cô quạnh,solely
cô thôn,village girl
cổ,neck
cổ điển,classic
cổ động,cheers
cổ học,archeology
cổ hủ,old-fashioned
cổ mộ,ancient tomb
cổ nhân,ancient people
cổ phần,share
cổ phiếu,share
cổ tích,Fairy tale
cổ truyền,traditional
cổ trướng,ascites
cổ võ,cheering
cỗ,deck
cố,try
cố chấp,stubborn
cố định,permanent
cố đô,ancient capital
cố gắng,try
cố hương,native land
cố hữu,inherent
cố nhân,try's
cố quốc,ancient kingdom
cố sát,try to kill
cố tri,great-great-grandfather
cố vấn,adviser
cốc,glass
cộc,cork
cộc cằn,rough
cộc lốc,Curt
côi cút,orphan
cỗi,old
cối,mortar
cối xay,Millstone
cội,root
cồm cộm,clumsy
cốm,nuggets
cộm,comm
côn,taper
côn đồ,rough
côn trùng,insect
cồn,alcohol
công,labour
công an,police
công bố,announced
công chính,righteousness
công chúa,Princess
công chúng,general public
công danh,the name
công dân,citizen
công đoàn,Union
công giáo,Catholic
công hàm,the function
công ích,public benefit
công khai,public
công luận,Public opinion
công lý,Justice
công nghệ,technology
công nghiệp,industry
công nhân,worker
công nhận,recognize
công pháp,jurisprudence
công quĩ,public funds
công tác,go on bussiness
công thức,formula
công thương,Industry and Trade
công trái,public bond
công ty,company
công văn,documentary
công xã,commune
công xưởng,factory
cồng,gong
cồng kềnh,bulky
cổng,gate
cống,drain
cống hiến,dedication
cộng,add
cộng hòa,Republic
cộng sản,communism
cộng tác,collaborate
cốt,core
cốt nhục,humiliation
cốt truyện,plot
cột,pillar
cột cờ,flag pole
cột trụ,pillar
cơ,muscle
cơ bản,basic
cơ cực,destitute
cơ giới,motor
cơ hội,opportunity
cơ mưu,scheming
cơ nghiệp,inheritance
cơ quan,organ
cơ sở,basis
cơ thể,body
cờ,flag
cờ bạc,gamble
cờ tướng,Chinese chess
cỡ,size
cớ,excuse
cơi,cui
cởi,take off
cởi mở,open
cơm,rice
cơm đen,black rice
cơm nước,rice water
cợt,joke
cu,cu
cu li,coolie
cù,tickle
cù lao,isle
củ,of
củ soát,control tubers
củ vấn,problem
cũ,old
cú,owl
cú pháp,syntax
cú vọ,owl
cụ,tool
cụ thể,Specifically
cua,crab
của,of the
của cải,property
cúc,chrysanthemum
cúc dục,chrysanthemum
cục,lump
cục diện,the situation
cục mịch,Joskin
cùi,leper
cùi chỏ,elbow
củi,firewood
cũi,crib
cúi,bow
cùm,shackles
cúm,flu
cúm núm,nipple flu
cụm,cluster
cun cút,quail
cùn,blunt
cung,bow
cung cầu,supply and demand
cung khai,confess
cung nữ,concubines
cung phi,concubines
cùng,together
cùng khổ,same suffering
cùng tận,end
củng,also
củng cố,consolidate
cũng,also
cúng,worship
cuộc,the
cuộc đời,life
cuối,last
cuối cùng,final
cuội,pebbles
cuỗm,steal
cuồn cuộn,torrential
cuốn,coil
cuốn gói,pack up
cuộn,roll
cuồng,crazy
cuồng nhiệt,crazy
cuồng tín,fanatic
cuống,stalk
cuống cà kê,ketchup stalks
cuống cuồng,hurrily
cuống họng,throat
cuống lưu,stubs
cuống phổi,bronchi
cúp,cup
cụp,lop
cút,fuck off
cụt,amputee
cụt hứng,cut off
cư,residence
cư dân,resident
cư xử,behavior
cử,door
cử hành,celebrate
cử nhân,bachelor
cử tri,voters
cữ,abstinence
cứ,keep
cứ điểm,stronghold
cự,poles
cự tuyệt,refuse
cưa,saw
cửa,door
cửa ải,gate
cửa hàng,shop
cửa mình,pussy
cửa sổ,Windows
cứa,cut
cựa,spur
cực,pole
cực điểm,culmination
cực hình,torture
cưng,my babe
cứng,hard
cứng cỏi,tough
cước,fee
cước phí,postage
cười,laugh
cười chê,laugh
cười gượng,titter
cười tình,love smile
cưới,marry
cườm,beads
cương,diamond
cương lĩnh,credo
cương quyết,determination
cương trực,tough
cường,strong
cường đạo,footpad
cường độ,intensity
cường quốc,powerful country
cường tráng,robust
cưỡng,forced
cưỡng bức,Forced
cưỡng dâm,outrage
cưỡng đoạt,Taken
cướp,rob
cứt,sit
cứt đái,shit shit
cứt ráy,ear wax
cưu,baby
cưu mang,take care
cừu,sheep
cừu địch,enemy
cừu hận,hatred
cửu,Cuu
cửu chương,Nine Chapters
cửu tuyền,Jiuquan
cứu,assist
cứu cánh,salvage
cứu tinh,savior
cứu trợ,aid
cứu xét,consider
cựu,former
cựu chiến binh,veteran
cựu thời,old times
cựu trào,old trend
cựu truyền,former transmission
da,skin
da cam,Orange
da dẻ,skin
da diết,Skin Diet
da láng,smooth skin
da liễu,Dermatology
da mồi,bait
da thuộc,leather
dã,wild
dã cầm,wild fiddle
dã chiến,field battle
dã dượi,wild grass
dã man,Savage
dã tâm,ambition
dã thú,wild beasts
dã tràng,field
dạ,yes
dạ dày,stomach
dạ hội,prom
dạ quang,noctilucent
dạ vũ,night dance
dạ yến,dinner party
dai,tough
dai dẳng,persistent
dài,long
dài dòng,lengthy
dải,strip
dãi,sloppy
dái,lol
dại,wild
dại dột,foolish
dám,dare to
dạm,dam
dan díu,romance
dàn,staging
dàn cảnh,staged
dàn hòa,reconciliation
dàn xếp,arrange
dán,paste
dạn,bold
dạn mặt,bold face
dang,spread
dang dở,unfinished
dáng,body
dáng điệu,attitude
dạng,form
danh,name
danh dự,honour
danh hiệu,title
danh lam,places
danh lợi,Fame
danh mục,category
danh nghĩa,titular
danh ngôn,quotations
danh phận,identity
danh sách,list
danh thiếp,business card
danh từ,noun
danh vọng,Fame
dành,spend
dành dành,spend
dao,knife
dao cạo,razor
dao động,oscillate
dao găm,knife
dao mổ,lancet
dao xếp,jackknife
dạo,walk
dát,inlaid
dạt,drift
day,day
dày,thick
dày đặc,dense
dãy,Range
dạy,teach
dạy bảo,teach
dạy tư,coach
dăm,chips
dằm,splinters
dặm,mile
dặm trường,school miles
dằn,ballast
dằn lòng,refrain
dặn,tell
dặn bảo,counsel
dằng dặc,protracted
dắt,lead
dắt díu,lead
dâm,erotic
dâm bụt,hibiscus
dâm dật,sensuous
dâm đãng,erotic
dâm loạn,incestuous
dâm ô,salacious
dâm phụ,prostitute
dâm thư,lewd letter
dầm,beams
dầm dề,run
dân,people
dân biểu,people representative
dân ca,traditional music
dân chủ,democracy
dân chúng,people
dân công,public
dân cư,residential
dân luật,civil law
dân quân,Militia
dân quê,countryside people
dân quyền,Civil Rights
dân sinh,population
dân sự,Civil
dân tộc,ethnic
dân vận,civil service
dần,gradually
dần dần,gradually
dẫn,guide
dẫn chứng,quote
dẫn điện,conductive
dẫn nhiệt,heat conductivity
dẫn thủy nhập điền,guide water import fill
dấn,push
dâng,offer
dấp,step
dập,stamping
dập dềnh,wobbly
dập dìu,stampede
dật sĩ,recluse
dật sử,anecdote
dâu,strawberry
dâu gia,strawberry family
dầu,oil
dầu cá,fish oil
dầu hắc,black oil
dầu hỏa,Petroleum
dầu mỏ,oil
dầu thơm,perfume
dấu,sign
dấu chấm,dots
dấu chấm phẩy,semi-colon
dấu chấm than,exclamation mark
dấu cộng,plus
dấu hiệu,signal
dấu nặng,dot
dấu ngã,tilde
dấu phẩy,comma
dấu sắc,acute
dấu thánh giá,sign of the cross
dấu vết,Mark
dây,wire
dây cáp,Cable
dây chuyền,necklace
dây cương,rein
dây dưa,procrastination
dây giày,shoelace
dây kẽm gai,Barbed Wire
dây leo,vines
dây lưng,belt
dây xích,chain
dấy,raise
dấy binh,raise troops
dấy loạn,rebel
dậy,wake up
dậy thì,puberty
dè,be careful
dè dặt,reserved
dẻ,chestnuts
dẻo,flexible
dẻo dai,supple
dép,sandal
dẹp,clean
dẹp loạn,pacify
dê,goat
dê cụ,old goat
dể ngươi,to you
dễ,easy
dễ bảo,obedient
dễ chịu,comfortable
dễ coi,easy to see
dễ dãi,easygoing
dễ dàng,easily
dễ ghét,easy to hate
dễ thương,cute
dế,crickets
dệt,weaving
di,go
di bút,move pen
di chúc,testament
di chuyển,move
di cư,migrate
di dân,migration
di động,mobile
di hài,remains
di họa,legacy
di sản,heritage
di tích,relics
di trú,immigrant
di truyền,genetic
di vật,relic
dì,aunt
dì ghẻ,step mother
dỉ,slut
dĩ nhiên,of course
dĩ vãng,past
dị,weird
dị chủng,heterogeneous
dị dạng,malformation
dị đoan,superstitious
dị nghị,objections
dị nhân,mutants
dị thường,anomaly
dị vật,foreign object
dĩa,plate
dịch,Translate
dịch giả,translator
dịch hạch,plague
dịch tả,cholera
dịch tễ,epidemiology
diệc,heron
diêm,matches
diêm vương,hell King
diễm lệ,gorgeous
diễm phúc,blessed
diễm tình,love
diễn,to act
diễn dịch,interpretation
diễn đàn,Forum
diễn đạt,expression
diễn giả,Speakers
diễn giải,explain
diễn tả,described
diễn thuyết,speech
diễn văn,speech
diễn viên,cast
diện,face
diện mạo,face
diện tích,area
diện tiền,cash
diệt,kill
diệt chủng,genocide
diệt vong,Eliminated
diều,kite
diều hâu,Eagle
diễu binh,parade
diệu,magic
diệu vợi,wonderful
dìm,drown
dinh,palace
dinh dưỡng,nutrition
dinh điền,Dinh Dien
dính,sticky
dính dáng,involved
dịp,occasion
dìu,help
dìu dắt,lead
dìu dặt,gently
dịu,soothing
dịu dàng,tender
do,do
do dự,hesitant
do thám,spy
dò,probe
dò hỏi,interrogation
dò xét,trekiing
dọa,threaten
dọa nạt,threaten
doanh,business
doanh lợi,profit
doanh nghiệp,enterprise
doanh trại,barracks
dóc,sloppy
dọc,vertical
dọc đường,along the way
doi,doi
dõi,track
dom,dom
dòm,look
dòm ngó,observation
dọn,clear
dọn đường,clear the way
dọn sạch,clean up
dong dỏng,jimp
dòng,current
dòng họ,family line
dõng dạc,boldly
dỗ,coax
dốc,slope
dốc chí,stoic
dồi,sausages
dồi dào,cornucopia
dối,lie
dối trá,lie
dội,bouncing
dồn,accumulate
dồn dập,blizzard
dông,thunderstorm
dông dài,too long
dộng,dynamic
dốt,ignorant
dốt đặc,stupid
dột,leak
dơ,dirty
dơ dáng,dirty
dở,bad
dở hơi,nuts
dỡ,unloading
dớ dẩn,stupid
dơi,bat
dời,move
dợn,popple
dớp,sloppy
du,du
du côn,aggressively
du dương,tunable
du đãng,wandering
du hành,travel
du khách,traveler
du kích,guerrilla
du lịch,travel
du mục,wandering
du ngoạn,excursion
du thuyền,yacht
