nguồn hàng,source,
xinh xắn,beautiful,
bốc vác,porters,
động lực học,dynamics,
dỗ dành,appease,
bàn ghế,furniture,
chẳng mấy chốc,soon,
stress,stress,
đột biến,mutation,
bong bóng cá,swimming bladder,
chỗ làm,work place,
bôn,bon,
tượng đài,monument,
Âm đạo,Vagina,isSuper
đại từ,pronouns,
đài hoa,Bell,
độc đoán,arbitrary,
giám định viên,assessor,
giam giữ,detention,
đục ngầu,murky,
độc chất,toxic,
tiệp,Czechoslovakia,
đường chân trời,horizon line,
bùng binh,traffic roundabout,
chức năng,function,
sơ chế,preliminary treatment,
chĩnh chện,correct,
hậu vệ,defender,
ôi chao,oh my,
lui binh,retire,
da màu,skin color,
bàn xoay,turning tables,
lắm mồm,talkative,
bén rễ,take root,
đầu bù tóc rối,messy hair,
tia cực tím,ultraviolet ray,
đích thân,personally,
vĩ cầm,violin,
viễn tưởng,Fiction,
tầm cỡ,caliber,
phi hành gia,astronaut,
mái nhà,roof,
sau khi,after,
sắt từ,ferromagnetic,
chim sẻ,sparrow,
đoàn ngoại giao,diplomatic delegation,
biểu tượng,icon,
xúi,induce,
an trí,peace of mind,
độ bền,reliability,
sóng dọc,longitudinal wave,
bồi đắp,accretion,
hoạt tính,active,
lao phổi,tuberculosis,
chả quế,roasted cinnamon pork,
động thái,move,
thư kí,Secretary,
lệch màu,color difference,
canxi sunfat,calcium sulfate,
lỗ mũi,nostril,
đại loại,somethings like that,
cột sống,Spine,
chủ nghĩa trọng thương,mercantilism,
xe điện ngầm,subway,
đãy,yes,
đường chia nước,water divider line,
nhiễm thể,chromosomes,
đệ,brother,
trinh trắng,Virgin,
cắt đoạn,cut off,
chỉnh hình,orthopedic,
phát dục,growth,
chi viện,aid,
việt nam,Vietnam,
xót dạ,sorry,
dân tộc học,Ethnographic,
bit,bit,
hình tam giác,triangle,
chì than,charcoal,
phe đảng,coterie,
phát phiếu,hand out votes,
day dứt,tormented,
bà la môn,brahmin,
axit,acid,
cạn lời,speechless,
binh khí,weapon,
tầng hầm,Basement,
than luyện cốc,coking coal,
hệ quy chiếu,Reference system,
đồng nhất thức,consensus,
bàn chân khoèo,clubfoot,
xương quai xanh,collarbone,
thuyết nhất nguyên,monism,
đối ngẫu,duality,
cò con,baby stork,
hẹn ước,promise,
dàn nhạc giao hưởng,orchestra,
chao đảo,wobble,
võ thuật,martial arts,
mômen từ,magnetic moment,
tinh thể học,crystallography,
màu âm,negative color,
mất khả năng lao động,lose the ability to work,
xử lý văn bản,Word Processing,
ống bọt nước,bubble tube,
lỗ thoát nước,draining hole,
gõ cửa,knock the door,
chuyên môn,specialize,
chất xúc tiến,promoter,
thả nổi,float,
thuốc tiêm,injections,
đa bội,polyploidy,
ống thần kinh,neural tube,
Đám tang,Funeral,isSuper
chiến tuyến,Front line,
bản thân,self,
bắng nhắng,bang dong,
vui sướng,joyous,
nhảy cóc,leapfrogging,
vô trùng,aseptic,
dân chủ hóa,democratization,
vô thức,unconscious,
chân chim,bird's feet,
bàn điều khiển,remote control,
lòng trắng,whites,
xung quanh,around,
phốt pho,phosphorus,
ban xuất huyết,purpura,
Địa chỉ,Address,isSuper
bể ái,love,
tràn đầy,overflowing,
bất thình lình,suddenly,
hầu sáng,most morning,
vi hiến,Unconstitutional,
vũ đạo,dance,
chiếu xạ,irradiation,
vô vàn,countless,
Ôm,Hug,isSuper
vi lượng,micronutrients,
phép biện chứng,dialectic,
phướng,direction,
tột cùng,extreme,
giộp,blisters,
đuôi sam,tail,
chuột nhắt,rat,
bà già,old woman,
khít khao,tight,
phức điệu,polyphony,
dào,good,
đại đồng,great dong,
đường ô tô,highways,
giá mua,purchase price,
Âm sắc,Timbre,isSuper
người lớn,adult,
điền chủ,landlord,
phụ đề,subtitle,
chủ nghĩa lập thể,Cubism,
thiên hoàng,Emperor,
nhập vai,role-playing,
đăng đàn,post forum,
bar,bar,
cành lá,Foliage,
chân phương,foot,
bán dẫn,Semiconductor,
chim cánh cụt,penguin,
hừ hừ,hmm,
lưới điện,grid,
đẫy đà,Fat,
tập lệnh,script,
lưu vực sông,river basin,
bôi bác,blaspheme,
linh trưởng,Primate,
lười nhác,lazy,
nguồn nước,water source,
khu ở,living quarters,
vi rút,virus,
bào tử,spore,
điều trần,hearing,
giáo dục thể chất,physical education,
diếp,lettuce,
bất như ý,unsatisfactory,
bầu bĩnh,cherubic,
vũ trang,armed,
đất hứa,promised land,
trạm trưởng,Head station,
xó xỉnh,Crooked,
xanhđica,greendica,
mặt bằng,ground,
cỏ khô,hay,
thông đồng bén giọt,sharp collusion,
dọn đi,move,
ngang nhau,Equal,
nước sắc,decoction,
có đường,have sugar,
sao chụp,copy,
hi sinh,sacrifice,
đức tin,faith,
cơ quan ngôn luận,mouthpiece,
xoắn,twisted,
tính nghệ thuật,artistry,
máy tiện,lathe,
xuềnh xoàng,Untidy,
lời gọi,call,
chất gây ung thư,carcinogen,
tân sinh,new born,
vô lễ,disrespectfully,
hệ số nhị thức,binomial coefficient,
lô hàng,consignment,
động vật có xương sống,vertebrates,
giảm bớt,decrease,
cụng,gong,
đèn cầy,candles,
kiểm sát viên,checker,
nôn ra mật,vomit bile,
hình thang,trapezoid,
heli,heli,
ngoại suy,extrapolate,
đến hay,come hay,
người chưa thành niên,Minors,
tài sản cố định,fixed assets,
kế hoạch hoá,planning,
đội ngũ,team,
rượi,alcohol,
tâm cơ,heart muscle,
hạ sát,kill,
hình quạt,fan shape,
mít tinh,meeting,
bức thiết,urgent,
cất cánh,take off,
nhà mô phạm,pedagogue,
ngón út,little finger,
máy tự ghi,self-recording machine,
cơ năng,function,
điện tín,telegram,
bê rê,bonnet,
dịch tễ học,epidemiology,
xao nhãng,distraction,
amoniac,ammonia,
số tự nhiên,natural number,
ca-bin,cabin,
thuỷ động lực học,hydrodynamics,
canh cải,modify,
ồm ồm,omg,
đèn huỳnh quang,Fluorescent,
cuốc,pickaxe,
rác thải,waste,
bão cát,sandstorms,
mùa xuân,spring,
bo,bo,
vật truyền,transmission,
nhịp cầu,span,
định mức,quota,
chất thải,waste,
viện hàn lâm,Academy,
kẹp chặt,grip,
từ điển đồng nghĩa,thesaurus,
khẻ,lol,
cây lương thực,food crops,
mỡ màng,membrane fat,
bề tôi,servant,
chi bộ,branch,
bộ lễ,ceremony set,
đu đủ,papaya,
máy trợ thính,hearing aids,
protein,the protein,
bạnh,youh,
điện tâm đồ,ECG,
dấm,vinegar,
cà rốt,carrot,
độ ion hoá,ionization degree,
năng lực sản xuất,production capacity,
thâm hụt,deficit,
dàn nhạc,orchestra,
vờ vĩnh,pretend forever,
câu kết,conclusion,
lai xa,far away,
xỏ lá,rogue,
hưu,retired,
da bò,cowhide,
màng mạch,choroid,
nghề mộc,Carpenter,
phân cắt,cleavage,
tai ngoài,outer ear,
ma trận,matrix,
hậu hĩ,generous,
tin nhắn,message,
xoắn ốc,spiral,
tầm súng,gunshot,
nhân mã,Sagittarius,
cột nước,water column,
sau sinh,after birth,
vảy bắc,northern scales,
xương đe,anvil bone,
một đôi,a pair,
hiền hậu,kind,
hậu bối,descendant,
bộ chuyển đổi,adapter,
pháo hạm,gunboat,
đầu quay,rotary head,
chính sách,policy,
ông Tạo,Mr. Tao,isSuper
hoả tiễn,rocket,
bon,bon,
mỹ phẩm,cosmetics,
người khởi tạo,originator,
dạy dỗ,educate,
bình chú,comment,
sở hữu chung,joint ownership,
lưới kéo,seine,
thấu thị,clairvoyant,
vướng mắc,problems,
chó đẻ,son of a bitch,
giai điệu,melody,
cần câu,fishing rod,
điều biến,modulation,
chỉ số,index,
pít tông,Piston,
đề cương,outline,
đại thể,roughly,
chắc chắn,sure,
đất nền,the ground,
máy tính cá nhân,personal computer,
sao Thủy,Mercury,isSuper
tiến động,precession,
đúng mức,right level,
sinh học phân tử,molecular biology,
cội nguồn,origin,
kí tự,characters,
đầu đạn,warhead,
nhịp tim chậm,slow heart rate,
phân tâm học,psychoanalysis,
khối lượng riêng,specific weight,
Đồng thau,Brass,isSuper
mương xói,eroding ditch,
trái phiếu chính phủ,government bonds,
đại hội đồng,plenum,
lớp phủ,coating,
chữ tượng hình,hieroglyphs,
dư thừa,redundant,
xoa bóp,massage,
người thứ ba,third wheel,
xuất kích,sortie,
cửa khẩu,gate,
đất hiếm,Rare,
cacbon,carbon,
sống động,lively,
chỉnh tề,groomed,
bớp,beep,
cách nhiệt,insulation,
Đạo hàm,Derivative,isSuper
trực diện,face to face,
đánh úp,scupper,
thuốc phóng,skip medicine,
cào cấu,scratched,
thủy văn học,hydrology,
giáo dục tôn giáo,religious education,
có của,have of,
lưỡng tính,hermaphrodite,
bí tích,Sacraments,
thai sản,maternity,
u xơ,fibroids,
gốc từ,root word,
râm ran,tingling,
mất bù,decompensation,
cứu hỏa,fire fight,
duy linh,Spiritualist,
im hơi lặng tiếng,keep quiet,
dư đảng,residual party,
cãi vã,argument,
giao dịch viên,Tellers,
hóa học vô cơ,inorganic chemistry,
bàn tròn,round table,
tổng thể,overall,
đốn đời,cut life,
cử tạ,weightlifting,
địa mạo học,geomorphology,
thể mi,body,
chế độ quân chủ,Monarchy,
đấu kiếm,Fencing,
viết máy,stylograph,
bội tinh,opportunistic,
cà mèng,smut,
nhà điều dưỡng,nursing home,
thuỷ ngân,mercury,
chế độ nông nô,serfdom,
vôi tôi,lime,
ăn ảnh,photogenic,
nước thải,wastewater,
khối lượng phân tử,molecular mass,
hệ thống pháp luật,law system,
hé,hehe,
kiếng,glasses,
nhăn nhúm,wrinkled,
hết sạch,clean out,
nhà vệ sinh,toilet,
cá cóc,toad fish,
phép dời hình,image displacement,
tiền cảnh,foreground,
vĩ,great,
đấng cứu thế,savior,
đốc suất,governor,
đầu tiên,Firstly,
chúa trời,God,
đồng đảng,comrades,
đói bụng,hungry,
giá trị tiền tệ,monetary value,
đặc trưng,featured,
giật cục,jerk,
máy bơm,pump,
nhân cách hóa,characterize,
khòm,hump,
vật giá,Pricing,
phó bản,duplicate,
bàn phím,keyboard,
hiếu động,hyperactive,
tiền giấy,Paper money,
hoang đàng,prodigal,
hực,ugh,
bóng bẩy,shiny,
khả biến,mutable,
biên chép,transcribe,
lãnh vực,field,
đội trưởng,captain,
dân gian,folk,
dinh thự,mansion,
trượt đất,land slide,
cạnh huyền,hypotenuse,
tiếng phổ thông,Mandarin,
dựng phim,montage,
trường trung học,high school,
hoá thạch,fossils,
coban,cobalt,
phim ảnh,movie,
asen,arsenic,
không đáng,unworthy,
chủ nghĩa anh hùng,heroism,
bọ xít,bugs,
dày dặn,thick,
giản đồ,diagram,
máy làm mát,cooler,
người trả tiền,payer,
vô duyên,graceless,
túi mật,gallbladder,
bởi chưng,by chong,
đi sát,go close,
hoa văn,pattern,
Đại biểu Quốc hội,Congressman,isSuper
chuyển khoản,transfer,
bê tông,concrete,
cuồng dâm,lust,
đa tạp,Manifolds,
vương triều,dynasty,
bắt tréo,cross,
đội tuyển,team,
bụ bẫm,Chubby,
hàng tồn kho,inventory,
bực dọc,annoyed,
thực bì,Vegetation,
đần độn,dull,
ứ trệ,stagnation,
béo tốt,fat,
dận,don't,
bát giác,octagonal,
đệp,dup,
an sinh,Security,
Đầm lầy,Swamp,isSuper
đề cập,mention,
chính thức hóa,formalization,
trầm lặng,quiet,
đức Mẹ,Blessed Mother,isSuper
cược,bet,
bật cười,laugh,
điên dại,crazy,
chủ nghĩa cá nhân,individualism,
cá bướm,butterfly fish,
người thi hành công vụ,official duty officer,
cầm đồ,pawn,
vòng tròn,circle,
bồ đào,portuguese,
phế thải,waste,
quyền sở hữu,ownership,
thực địa,Field,
đại biểu,delegate,
nitơ,Nitrogen,
dây thần kinh,nerve,
người sử dụng lao động,employer,
công ăn việc làm,jobs,
bắp thịt,muscle,
đồng tình,agree,
hình thù,shape,
bảo toàn,secure,
anh nuôi,fosterbrother,
văn bia,epitaph,
ăn nhiều,eat a lot,
say mèm,drunk,
đoàn phí,union fee,
tự cung tự cấp,self-sufficient,
đại pháo,artillery,
tiền phạt,fine,
suy mòn,wear and tear,
nhẹm,light,
giội gáo nước lạnh,pour cold water,
u ác tính,melanoma,
đề kháng,resistance,
suy giảm,decline,
xu hướng lập thể,cubism trend,
vòi phun,nozzle,
đặc thù,peculiarity,
hỏng hóc,failure,
điếu cày,plow,
quảng châu,Guangzhou,
đèn hiệu,Beacon,
canxit,calcite,
chống rung,anti-vibration,
cung điện,Palace,
dấu hai chấm,colon,
âm vị,phonemic,
Âu,Europe,isSuper
dung tục,vulgar,
hóa thân,embody,
người bán hàng rong,street vendor,
định lí,theorem,
đằng trước,Previous,
tha lỗi,Forgive,
chứng tỏ,demonstrate,
bất cần,needless,
chỉnh đốn,regulate,
đéo,fuck,
công nghiệp cá,fish industry,
người nước ngoài,foreigner,
vòng vây,encirclement,
áp chót,penultimate,
khe xói,crevice,
đính ước,betrothed,
tông môn,sect,
an lòng,Peace,
cầm cố,pledge,
hình chữ nhật,rectangle,
cánh hoa,petal,
cảnh sát trưởng,sheriff,
đua tranh,rival,
tỏ tình,express one's feelings,
chống lại,against,
êtô,vise,
chiếm hữu,possession,
vện,Vein,
cần sa,marijuana,
dụng tâm,use mind,
nước mặt,surface water,
h,H,
sao Kim,Venus,isSuper
tại ngoại,bail,
địa phương,local,
phiên tòa,the court,
hà cớ,lol,
hình nghiên cứu,research figure,
cái tôi,ego,
nhân trứng cá,fish roe filling,
súng hơi,air gun,
làm khổ,torment,
kiểm chứng,verify,
bể nước,pool,
cha cố,priest,
phát ngôn viên,spokesman,
đàm,talk,
hành khúc,March,
bão tố,stormy,
công khố,purse,
bỗng nhiên,suddenly,
đáp từ,reply to,
viết chì,pencil,
thôi việc,quit,
bằng cớ,evidence,
gia cố,reinforced,
tuỳ ý,optional,
chói loà,dazzling,
Đào tạo,Train,isSuper
khoen,ring,
yêu mến,cherish,
thái lan,Thailand,
không thời gian,no time,
gọn nhẹ,Compact,
vật chướng ngại,barricade,
bình nhật,average,
lôi thôi lếch thếch,so messy,
bánh lệch tâm,eccentric cake,
Đá vôi,Limestone,isSuper
lôgic biện chứng,dialectical logic,
toàn tâm toàn ý,"wholeheartedly, wholeheartedly",
người bị hại,victim,
văng tục,profanity,
quyền bình đẳng,equality,
chu du,travel,
địa dư,geography,
câu ghép,compound sentence,
chuyên viên,expert,
rời khỏi,leave,
mạch cầu,bridge circuit,
chức trách,responsibilities,
giếng trời,skylight,
đa sự,many things,
đầu mấu,tip,
chủ nghĩa bành trướng,expansionism,
cung cấp điện,power supply,
chung chạ,general promiscuity,
chứng từ,document,
hệ số,coefficient,
nicotin,nicotine,
dịch bản,translation,
đẳng nhiệt,isothermal,
Đối xứng,Symmetry,isSuper
đỗ đạt,passed the,
hắc điếm,black whore,
thấu suốt,transparent,
dây điện,wire,
bằng không,equal zero,
cạn sữa,ran out of milk,
Ám tiêu,Dark pepper,isSuper
đường đường,road road,
văn tự,old document,
đánh cuộc,bet,
góc bù nhau,complementary angle,
bạch cầu đơn nhân,mononuclear,
bỏ quên,forget,
độc dược,Poison,
nền đường,roadbed,
Âu tàu,dock,isSuper
nghệ thuật hiện đại,modern art,
hồng xiêm,sapodilla,
đốt phá,arson,
dòng máu,blood,
vô địch,champion,
chứng minh thư,ID card,
làn điệu,melody,
u phôi,embryo,
quê cha đất tổ,Fatherland,
công cộng,public,
phiến lá,blade,
cầu vượt,overpass,
bảo mẫu,nanny,
trống trơn,empty,
xa xưa,ancient times,
chính ngọ,noon,
đại biểu quốc hội,Congressman,
lưỡng cư,amphibians,
cao xanh,green tall,
biết điều,Know,
móng tay,nail,
đa năng,versatile,
phân lượng,quantitative,
trầm lắng,quiet,
trục đối xứng,axis of symmetry,
Đình công,Strike,isSuper
đức hạnh,virtue,
thời kì,period,
hình nổi,relief,
giờ quốc tế,International time,
bản doanh,headquarters,
phó lãnh sự,vice consul,
bạo quân,tyrant,
hiền nhân,Sage,
chỉ trỏ,Pointing,
đằng đẵng,innumerable,
vô sản hóa,proletariat,
dân quốc,nation,
thứ Ba,Tuesday,isSuper
rối beng,tangled up,
khí quan,organ,
đất ngập nước,land full of water,
dung nạp,conduct,
tầng hầm mái,roof basement,
đói khó,hungry,
tuyến sinh dục,gonad,
thắng cử,win election,
viêm nhiễm,inflammation,
dự kiến,expected,
chiến sự,hostilities,
điện di,electrophoresis,
chủ nghĩa vị lợi,utilitarianism,
đắng cay,bitter,
uổng phí,waste,
ăn vặt,snacks,
diệt trừ,eradication,
hồi tràng,ileum,
nền nã,background,
điệu bộ,gesture,
hỉ,blow,
chất đốt,fuel,
vui thú,fun,
hạ lưu,downstream,
đường cơ sở,baseline,
chồi rễ,root bud,
cơ giới hóa,machine-based,
trợ cấp xuất khẩu,Export subsidies,
nhị nguyên,dyad,
họa phẩm,painting,
phi trường,airport,
di dịch,move,
căn duyên,predestined,
bộc,boo,
làn đường,road lane,
mọc sừng,horny,
cao lêu nghêu,tall,
vù vù,swishing,
axit boric,boric acid,
uỷ thác,entrust,
điện kế,galvanometer,
đa dạng,diversity,
nguồn sông,river source,
thể lỏng,Liquid,
dí dỏm,witty,
lí,li,
vườn trẻ,kindergarten,
hành hung,assault,
đui mù,blind,
máy nghiền,crusher,
thử việc,probation,
nước nhà,country,
trời đánh thánh vật,Goddamned relics,
mang thai,pregnant,
đê tiện,blackguard,
độ dài,length,
đứt đoạn,breakdow,
tỉ lệ,ratio,
dền,amaranth,
tầm quất,kumquat kumquat,
ống dẫn sóng,waveguides,
bực,angry,
ắc quy,battery,
máy tính mini,mini computer,
bảo tồn,conserve,
mũi dãi,drool nose,
caramen,caramel,
đường bao,envelope,
đồng nhất,uniformity,
đanh đá,shrewd,
bền gan,peg,
thời tiết tốt,good weather,
khiết,pure,
cá cơm,anchovy,
cãi cọ,quarrel,
từ khoá,keyword,
miễn nhiễm,immune,
đường bệ,pedestal,
tiếng Latinh,Latin,isSuper
tỷ giá hối đoái,exchange rate,
chào đón,welcome,
cá hồng,red snapper,
béng,beng,
xét nghiệm,test,
viêm ruột,enteritis,
xuân xanh,green spring,
tên miền,Domain,
dong riềng,arrowroot,
lôgic học,logic,
giao thức,protocol,
công dụng,uses,
phản ứng miễn dịch,immune response,
pháp,France,
trường bắn,shooting range,
toạ độ,coordinates,
phân khu,subdivision,
đích đáng,worthy,
âm thanh,sound,
người có quyền,person with authority,
thân yêu,Dear,
mạn họa,grotesque,
suy tim,heart failure,
bẻ bai,break,
khuôn nhạc,music mold,
ý nhị,wittingly,
phòng khám đa khoa,polyclinic,
lạ mắt,fancy,
máy sàng,jig,
chối tai,deny ear,
chuẩn độ,Titration,
tôn thờ,worship,
sổi,lol,
nổi cáu,get angry,
đáng đời,deserved,
lực hoạt động,active force,
chủ nghĩa nhân bản,humanism,
thuyết tiền định,predestination theory,
bạch tạng,Albino,
quy phạm pháp luật,legal,
trường lực,force field,
ứ mật,cholestasis,
gai gốc,root thorns,
âm vang,echo,
lợi thế,advantage,
luật xa gần,the law of near and far,
ống kính,lens,
bạn trăm năm,you hundred years,
cướp bóc,pillage,
luôn thể,always can,
nhà trắng,The White House,
bạch biến,vitiligo,
đi sau,go later,
đơn nhất,single,
cá hồi,salmon,
phân hủy,decompose,
đường lối,path,
ban tặng,gift,
thân gỗ,Woody,
hải sản,seafood,
bám dính,stick,
phiên bản,version,
thiêu kết,sintered,
đinh tán,rivet,
con người,human,
máy nâng,Lifting machine,
giám đốc thẩm,cassation officer,
dẫn đường,guide,
công phẫn,indignation,
quyền tự nhiên,natural rights,
chu,chu,
đáp xuống,landing,
cướp biển,pirates,
dị kỳ,extraordinary,
bình giá,average price,
thang nhiệt độ,temperature scale,
ỉ eo,hey waist,
bạo loạn,violence,
bờ cõi,border,
hả hê,gloating,
đá nam châm,lodestone,
cưỡng chế,forced,
từ khóa,key word,
điện năng,Electrical Power,
cáu cặn,scale,
biến tướng,metamorphosis,
vượt cạn,overland,
áo xống,clothes,
liên chi ủy,joint branch committee,
châm chích,sting,
yên tâm,assured,
cái bàn,table,
xạ,radiation,
bản sao lục,copy,
líu lưỡi,tongue twister,
đái dắt,peeing,
có bầu,Pregnant,
bệnh quai bị,mumps,
đền thờ,Temple,
bỏ mạng,perishes,
bộ kích thích,stimulator,
số thương,quotient number,
người hùng,hero,
báo đền,Temple newspaper,
hàng đổi hàng,barter,
pha chế,bartending,
máy hãm,brake machine,
thức ăn thô,raw food,
điều luật,laws,
đẳng hướng,thurify,
xuyên lục địa,cross-country,
chưa bao giờ,never,
năng động,active,
hây,hey,
cương nghị,fortitude,
qua mặt,pass,
xin xỏ,Begging,
phơi nắng,bask,
điếu văn,eulogy,
tổ chức tín dụng,credit institutions,
nước lèo,Soup,
cùng cực,extreme,
cửa sông,River door,
cổ lỗ,antiquated,
phân rã phóng xạ,radioactive decay,
con dấu,stamp,
cây cối,plant,
gây mê,anesthesia,
cuồng phong,Hurricane,
cánh thẳng,straight wing,
ném bom,bomb,
thứ nhất,the first,
bánh nướng,pies,
bóng chày,baseball,
vô lượng,unlimited,
chứa chấp,harboring,
phân lớp,subclass,
tự phục vụ,self service,
bền chắc,durable,
canh phòng,watch,
động cơ phản lực,jet engine,
máy chủ,server,
đường nét,Shape,
kịch múa,dance drama,
hen suyễn,asthma,
hoa mai,apricot blossom,
bất giác,unconsciously,
đặc điểm,characteristic,
chuyển vận,shipping,
chợp mắt,take a nap,
đồn lũy,stronghold,
chủ động,proactive,
bị cáo,accused,
thanh ghi,registers,
đào nương,dugout,
chủ nghĩa khoái lạc,hedonism,
chủ nghĩa tư bản,capitalism,
hệ số khuếch đại,amplification factor,
thuỷ tinh,glass,
cảm thông,sympathy,
đùa bỡn,jokingly,
chủ nghĩa vô thần,atheistic,
đàn anh,brotherhoods,
đối chứng,control,
xếp hạng,ratings,
đểnh đoảng,faltering,
công nợ,debt,
cá chuồn,flying fish,
khoản mục,Items,
quá xá,so sorry,
dứt điểm,finish,
tinh tinh,gorilla,
bằng tốt nghiệp,diploma,
người thực hành,practitioner,
hecta,hectares,
máy quay đĩa,Phonographs,
Địa tầng học,stratigraphy,isSuper
đóm,fire,
dung môi,solvent,
etan,ethane,
u nang,cysts,
nếp oằn,folds,
mảnh vụn,debris,
đào kép,double peach,
hậu kỳ,post-production,
rình rang,stalking,
bản ghi nhớ,Remember board,
cổ lỗ sĩ,Old-fashioned,
căng tin,canteen,
đậm đặc,concentrated,
bệnh xá,infirmary,
quả địa cầu,globe,
suy tưởng,think,
hàm thiếc,bar,
chụp đèn,lampshade,
hạch bạch huyết,lymph nodes,
sống lâu năm,perennial,
chủ nghĩa hư vô,nihilism,
vật mang,carrier,
tính tương đồng,similarity,
rôto,rotor,
đen nhánh,as black as jet,
bánh răng,Gear,
bản in,print,
nghiên cứu khoa học,scientific research,
trắc địa,geodetic,
âm răng,tooth sound,
giếng khoan,bore well,
bình dị,idyllic,
tôm bọ ngựa,mantis shrimp,
ánh sáng hoàng đạo,zodiac light,
tác phẩm báo chí,journalistic works,
âm nước,water sound,
chống bán phá giá,anti-dumping,
tháo gỡ,remove,
đĩ tính,slut,
hàn xì,Weld,
danh giá,honor,
đỡ đần,help,
công việc,job,
giỏi giang,good stretch,
xung lượng,momentum,
hiện hữu,exist,
dân phòng,civil defense,
kinh tế quốc dân,National Economy,
địa chấn học,seismology,
mia,mia,
đĩnh đạc,poise,
duy ngã,only self,
bất cẩn,carelessness,
khâm,Kham,
chuyển nhượng,transfer,
thước đo,measure,
bờ dốc,steep bank,
vui thích,interesting,
dây cung,bowstring,
vợ chồng,couple,
máy bay phản lực,jet plane,
hiệp sĩ,Knight,
đơn giản,simple,
ứng cử viên,candidates,
ví von,simile,
xe lửa,train,
chống đỡ,hold up,
mù tạt,mustard,
cáp đồng trục,Coaxial Cable,
thời gian nhàn rỗi,idle time,
vĩ nhân,great people,
dung hợp,Fusion,
sĩ quan chỉ huy,commanding officer,
cung hiến,offer,
xác suất,Probability,
chia cắt,Divided,
đau tim,heart attack,
bắn tỉa,sniper,
hoà bình,peace,
thông công,fellowship,
đông máu,coagulation,
hàng xa xỉ,luxury goods,
chuyển ngữ,translate,
đồ chừng,damn,
hình vẽ,picture,
đập phá,Vandal,
dấu thăng,hashtag,
la mắng,scold,
đất nước,country,
hình phạt,penalty,
khung căng,tension frame,
chuyên chở,carriage,
khoa chỉnh hình,orthopedic department,
hình dung từ,epithet,
tuyến cận giáp,parathyroid gland,
xương khớp,Osteoarthritis,
xa xôi,far,
chửi bới,cursing,
thắt lưng buộc bụng,austerity belts,
chũn chĩn,falter,
mặt phẳng xạ ảnh,projective plane,
hiền dịu,gentleness,
thơ ca,poem,
thánh thần,spirit,
chỉ giáo,teach,
bèo nhèo,wrinkled,
áp kế,manometer,
nợ chính phủ,government debt,
thể nhiễm sắc,Chromosomes,
thị trường cạnh tranh,competitive market,
dư dật,abundant,
độ dẫn điện,conductivity,
cửa chập,shutters,
động vật không xương sống,Invertebrates,
chào mừng,welcome,
vung vẩy,swinging,
biết đâu chừng,who knows?,
bình thủy,vase,
hê,hehe,
đả đớt,fuck,
cung cấp,provide,
cơ hồ,almost,
chói lọi,shining brightly,
mất bạch cầu hạt,agranulocytosis,
bảo dưỡng,maintenance,
địa chấn,seismic,
biển bắc,north sea,
natri clorua,sodium chloride,
yêu đương,love,
bè bạn,friends,
nhằm nhè,aim,
thú dữ,dangerous animals,
cơ khí,mechanical,
bùa ngải,Dark Magic,
thánh kinh,scripture,
mã hoá,encryption,
người máy,robot,
đường mòn,trail,
đổi mới,renew,
tầm mắt,eyesight,
động vật ăn tạp,omnivores,
chuyển phát nhanh,Express delivery,
hí kịch,mime,
bày vẽ,drawing,
tiền đình,vestibule,
bề trong,inside,
nhậm chức,take office,
bá nghiệp,hegemony,
kiều nữ,beloved woman,
hạn mức,level,
địa đồ,map,
kheo,stilts,
cao ráo,tall,
chí tử,death,
cán cân thương mại,balance of trade,
bỏ đời,give up life,
bến đỗ,landing,
m,m,
đẹn,beautiful,
bịp bợm,bluff,
cho đến,until,
đường chính,main road,
dữ liệu,data,
uỷ nhiệm,mandate,
người thân,relatives,
sánh kịp,match,
che giấu,hide,
cồn thuốc,tinctures,
hình bao,envelope shape,
từ kế,magnetometer,
mã hiệu,code,
phim hoạt họa,cartoons,
bệnh thương hàn,typhoid disease,
nơi cư trú,residence,
chuột chũi,mole,
sao Hỏa,Mars,isSuper
e sợ,afraid,
tàu vũ trụ,spaceship,
thuần phục,tame,
chủ nghĩa bè phái,sectarianism,
đạo Lão,The old religion,isSuper
dị giáo,Heretic,
dũi,file,
bệnh hoạn,illness,
lá mầm,cotyledon,
hãm tài,brake,
tính tin cậy,reliability,
giáo phận,Diocese,
người nhận hàng,receiver,
đại lượng,quantity,
trăng khuyết,moon,
kỳ phiếu,Debentures,
ngôn ngữ lập trình,programming language,
dim,dim,
vải dệt,woven fabric,
cành nanh,fangs,
lúc này,now,
nước thánh,holy water,
bút máy,pens,
điêu tàn,Molder,
rẽ nhánh,branching,
u thần kinh,neuroma,
hiểm yếu,dangerous,
đường đất,land line,
đoạn thẳng,straight line,
canxi,calcium,
bào hao,Bao Hao,
khí công,Qigong,
điên,crazy,
cuốc chim,pickaxe,
đại sứ,ambassador,
hội ái hữu,friendship association,
cánh gà,chicken wing,
bóng mát,umbrage,
các hạ,the subordinates,
ngón cái,thumb,
sùng thượng,reverence,
vi tính,Computer,
mâm cặp,chuck,
dơ bẩn,dirty,
mũi khoan,countersink,
chính đáng,justifiable,
bạt tụy,pancreatitis,
cải cách ruộng đất,land reform,
xâu chuỗi,string,
luận giải,commentary,
đau đầu,headache,
luyện kim bột,powder metallurgy,
hệ số phản xạ,reflection coefficient,
bạc bẽo,shameless,
tay trái,left hand,
cáo già,Old fox,
tiền đặt cọc,deposits,
